age,metric,group
adult,14128.325510561215,control_after_2
adult,11554.890340455944,control_after_2
adult,14475.113927973678,control_after_2
adult,12726.467681400529,control_after_2
adult,11855.121854353758,control_after_2
adult,15922.078856597112,control_after_2
adult,13140.049861851534,control_after_2
adult,15302.447595750462,control_after_2
adult,15568.02090530207,control_after_2
adult,16414.836754735035,control_after_2
adult,16551.15361527524,control_after_2
adult,13394.32007884342,control_after_2
adult,11777.193270454776,control_after_2
adult,15905.182985080693,control_after_2
adult,13893.307088343929,control_after_2
adult,17809.391502143688,control_after_2
adult,12724.137785301247,control_after_2
adult,14186.90900529132,control_after_2
adult,17783.179590799606,control_after_2
adult,13858.787557470501,control_after_2
adult,15560.920956130783,control_after_2
adult,17629.76226969036,control_after_2
adult,15303.19126082447,control_after_2
adult,15322.125705738134,control_after_2
adult,17724.240210201417,control_after_2
adult,15385.716477843078,control_after_2
adult,15254.963357104385,control_after_2
adult,16109.641567202736,control_after_2
adult,12792.65003960707,control_after_2
adult,12796.623628769388,control_after_2
adult,15323.25946355368,control_after_2
adult,15129.118792602607,control_after_2
adult,15828.283550621465,control_after_2
adult,15308.225078851887,control_after_2
adult,14774.742541663401,control_after_2
adult,18023.622363031594,control_after_2
adult,14126.276887714348,control_after_2
adult,16844.492408649035,control_after_2
adult,14652.162661525834,control_after_2
adult,14507.031792772828,control_after_2
adult,13113.052176180296,control_after_2
adult,11721.413352084423,control_after_2
adult,14610.051850051172,control_after_2
adult,13807.61530494768,control_after_2
adult,13648.593876507895,control_after_2
adult,14173.458128682309,control_after_2
adult,13276.783473226538,control_after_2
adult,16144.107112173182,control_after_2
adult,14724.84235348134,control_after_2
adult,14469.982704722172,control_after_2
adult,16211.809371181298,control_after_2
adult,16460.40630123542,control_after_2
adult,16635.302996366197,control_after_2
adult,11627.597246805986,control_after_2
adult,16241.191712353984,control_after_2
adult,17835.03306579139,control_after_2
adult,14477.75394369955,control_after_2
adult,15622.293472579648,control_after_2
adult,15862.390626342241,control_after_2
adult,14378.491466361762,control_after_2
adult,13667.200083674861,control_after_2
adult,11473.008093875122,control_after_2
adult,16152.339772316343,control_after_2
adult,13036.088438339186,control_after_2
adult,16090.134648670639,control_after_2
adult,10439.473470689347,control_after_2
adult,15334.913489287028,control_after_2
adult,14545.582599130017,control_after_2
adult,12907.41783523407,control_after_2
adult,12803.743497948895,control_after_2
adult,14159.704068358846,control_after_2
adult,14964.517959849369,control_after_2
adult,16718.03352727025,control_after_2
adult,14494.35219364889,control_after_2
adult,17906.025076519036,control_after_2
adult,16631.98684511576,control_after_2
adult,16144.744773815779,control_after_2
adult,15603.892364153982,control_after_2
adult,15680.48743477551,control_after_2
adult,15278.754711425168,control_after_2
adult,15953.791756866263,control_after_2
adult,12526.999286631133,control_after_2
adult,14190.424743653406,control_after_2
adult,12517.828485678674,control_after_2
adult,16736.21192776478,control_after_2
adult,13920.000517876475,control_after_2
adult,12321.677745903948,control_after_2
adult,13418.803270926353,control_after_2
adult,13615.538566421093,control_after_2
adult,16579.46608909201,control_after_2
adult,15445.512842226159,control_after_2
adult,17033.28622816862,control_after_2
adult,18590.778618393208,control_after_2
adult,14355.99586909666,control_after_2
adult,13905.933040067514,control_after_2
adult,13790.704520360257,control_after_2
adult,16007.732554912629,control_after_2
adult,15093.246318783753,control_after_2
adult,15726.833467054714,control_after_2
adult,13397.008645890359,control_after_2
adult,12549.002262310607,control_after_2
adult,14013.623464599214,control_after_2
adult,14701.559376291321,control_after_2
adult,16605.299734220105,control_after_2
adult,16420.41564813542,control_after_2
adult,12002.472443111723,control_after_2
adult,13273.488930990974,control_after_2
adult,17340.208491199508,control_after_2
adult,15990.469252797922,control_after_2
adult,12186.217982576087,control_after_2
adult,12121.683512439187,control_after_2
adult,16633.232007611892,control_after_2
adult,11142.369515057057,control_after_2
adult,15905.366738843704,control_after_2
adult,16711.92444894014,control_after_2
adult,14515.001890684016,control_after_2
adult,11998.71006978252,control_after_2
adult,11198.655592783649,control_after_2
adult,15397.45215967007,control_after_2
adult,17332.48786719196,control_after_2
adult,12521.622481349901,control_after_2
adult,15196.826361880605,control_after_2
adult,13197.173869077478,control_after_2
adult,17233.47629150584,control_after_2
adult,16052.03386542759,control_after_2
adult,13235.42228528404,control_after_2
adult,11703.230297634655,control_after_2
adult,15669.131835168731,control_after_2
adult,14704.814288449206,control_after_2
adult,13945.331366139222,control_after_2
adult,11702.23630102135,control_after_2
adult,14508.866086991597,control_after_2
adult,17201.75300434366,control_after_2
adult,15258.521072220305,control_after_2
adult,17149.839245964307,control_after_2
adult,14036.323655806247,control_after_2
adult,12930.552076996171,control_after_2
adult,14756.559250991699,control_after_2
adult,16701.711173791686,control_after_2
adult,16936.446174064138,control_after_2
adult,13629.158502148724,control_after_2
adult,8271.247053874566,control_after_2
adult,16898.74894272497,control_after_2
adult,14310.684991584998,control_after_2
adult,12244.091187439988,control_after_2
adult,14652.060464652173,control_after_2
adult,12088.550068798366,control_after_2
adult,15516.910941023005,control_after_2
adult,18134.10156288813,control_after_2
adult,13051.72049029045,control_after_2
adult,16260.108086702914,control_after_2
adult,14317.810447079724,control_after_2
adult,14584.885577235447,control_after_2
adult,13930.943232778785,control_after_2
adult,15594.339366408401,control_after_2
adult,13978.918994975193,control_after_2
adult,10850.089239032406,control_after_2
adult,9741.902962735488,control_after_2
adult,13509.836989943014,control_after_2
adult,17224.57575971746,control_after_2
adult,15081.280078699518,control_after_2
adult,12244.936278484,control_after_2
adult,15324.269588537562,control_after_2
adult,17010.17605993527,control_after_2
adult,14102.194790875345,control_after_2
adult,17676.884298316985,control_after_2
adult,15388.327961439943,control_after_2
adult,16054.884156882174,control_after_2
adult,14329.2282564007,control_after_2
adult,13528.446532123917,control_after_2
adult,14600.45547407471,control_after_2
adult,10946.229461856743,control_after_2
adult,12998.742330995377,control_after_2
adult,18228.447040092946,control_after_2
adult,15172.522168124664,control_after_2
adult,11445.643742339393,control_after_2
adult,14181.830683859853,control_after_2
adult,16897.056778324208,control_after_2
adult,17922.46770038914,control_after_2
adult,17881.588033087806,control_after_2
adult,13871.764730363804,control_after_2
adult,17165.564304959516,control_after_2
adult,13626.358119995488,control_after_2
adult,11968.180532247343,control_after_2
adult,19938.129402656294,control_after_2
adult,13430.18174385873,control_after_2
adult,15235.275244031085,control_after_2
adult,16005.672542429851,control_after_2
adult,14820.50436381743,control_after_2
adult,15147.130990709587,control_after_2
adult,17899.55265025346,control_after_2
adult,13334.383709302709,control_after_2
adult,17990.08664081266,control_after_2
adult,12151.603106913011,control_after_2
adult,13321.035825102666,control_after_2
adult,11045.405507829066,control_after_2
adult,11027.307290414483,control_after_2
adult,16327.618140950854,control_after_2
adult,17067.77679917519,control_after_2
adult,10171.288674637155,control_after_2
adult,16118.638533364381,control_after_2
adult,17662.506459150478,control_after_2
adult,12123.23070263639,control_after_2
adult,16815.19920638299,control_after_2
adult,14931.37200859029,control_after_2
adult,16932.778837881197,control_after_2
adult,19886.654932777932,control_after_2
adult,15055.542231502664,control_after_2
adult,14850.974731277945,control_after_2
adult,16531.31178069665,control_after_2
adult,18204.853275606718,control_after_2
adult,18964.844534181204,control_after_2
adult,16748.97795074778,control_after_2
adult,15583.75650078302,control_after_2
adult,18823.829268099904,control_after_2
adult,15729.40858368058,control_after_2
adult,15404.661965691595,control_after_2
adult,13346.064080154272,control_after_2
adult,14909.297117893404,control_after_2
adult,11489.675045722637,control_after_2
adult,15733.329355207386,control_after_2
adult,15139.44252170305,control_after_2
adult,15877.423561588404,control_after_2
adult,14378.81669196084,control_after_2
adult,12439.065068912509,control_after_2
adult,14514.026032684382,control_after_2
adult,10601.115290773023,control_after_2
adult,13009.944476383169,control_after_2
adult,11525.418384882845,control_after_2
adult,14490.822359241145,control_after_2
adult,15475.785031080417,control_after_2
adult,18214.18553006349,control_after_2
adult,15222.269154741763,control_after_2
adult,12050.963801538035,control_after_2
adult,14495.362318225123,control_after_2
adult,13857.49625062457,control_after_2
adult,15586.193327757765,control_after_2
adult,17116.407645200437,control_after_2
adult,14603.403180633282,control_after_2
adult,14156.579618137095,control_after_2
adult,14939.329203916364,control_after_2
adult,16469.272552646147,control_after_2
adult,13609.757641535803,control_after_2
adult,16242.426308376194,control_after_2
adult,14411.491177949747,control_after_2
adult,14680.645589245318,control_after_2
adult,14705.217358947157,control_after_2
adult,15172.135551450923,control_after_2
adult,15536.532543025134,control_after_2
adult,13347.10542526621,control_after_2
adult,15562.171195022023,control_after_2
adult,14904.91285306894,control_after_2
adult,18830.247835352322,control_after_2
adult,15300.903332768827,control_after_2
adult,15843.843555537982,control_after_2
adult,12024.913010967575,control_after_2
adult,15334.246717587817,control_after_2
adult,19582.869512360958,control_after_2
adult,14577.3682376707,control_after_2
adult,10226.881001979422,control_after_2
adult,17684.69828684238,control_after_2
adult,16117.332436281313,control_after_2
adult,14308.88280529312,control_after_2
adult,14446.809134842619,control_after_2
adult,17246.386266755133,control_after_2
adult,15994.552887938022,control_after_2
adult,16029.63162979857,control_after_2
adult,15650.661066095043,control_after_2
adult,13087.655149545852,control_after_2
adult,14588.81957301987,control_after_2
adult,13820.127176922711,control_after_2
adult,13456.16433569911,control_after_2
adult,15136.368961190174,control_after_2
adult,13944.238595692315,control_after_2
adult,11739.344474720234,control_after_2
adult,17027.12790437631,control_after_2
adult,17816.196425703165,control_after_2
adult,13538.847011365855,control_after_2
adult,14428.847823449521,control_after_2
adult,16459.539450734614,control_after_2
adult,16359.30997519433,control_after_2
adult,17460.20531479637,control_after_2
adult,16329.361993892064,control_after_2
adult,15786.617338090056,control_after_2
adult,17219.986408444056,control_after_2
adult,16060.535827951828,control_after_2
adult,12801.141234437931,control_after_2
adult,15407.296817886658,control_after_2
adult,17483.62427540643,control_after_2
adult,18685.448753753106,control_after_2
adult,14696.151895706462,control_after_2
adult,16840.855646786804,control_after_2
adult,13532.971325786126,control_after_2
adult,15763.625896390497,control_after_2
adult,13542.959195424712,control_after_2
adult,15480.145676399978,control_after_2
adult,16912.476476596486,control_after_2
adult,16648.957253282613,control_after_2
adult,15616.556367962676,control_after_2
adult,15638.890125165526,control_after_2
adult,15106.253507221236,control_after_2
adult,11877.683602465335,control_after_2
adult,11888.584761589707,control_after_2
adult,15145.681297333258,control_after_2
adult,13758.079134293273,control_after_2
adult,17349.414501079147,control_after_2
adult,13192.835834448128,control_after_2
adult,10623.810772519557,control_after_2
adult,17624.405376500898,control_after_2
adult,15577.556006136458,control_after_2
adult,13910.549239001026,control_after_2
adult,14187.594297057167,control_after_2
adult,14076.361809208638,control_after_2
adult,19012.74255338331,control_after_2
adult,13304.33862523197,control_after_2
adult,14443.587924647534,control_after_2
adult,16596.307885540205,control_after_2
adult,16073.725666198017,control_after_2
adult,14319.401415605227,control_after_2
adult,15045.661510150056,control_after_2
adult,15755.344113465822,control_after_2
adult,11929.78152283839,control_after_2
adult,16757.187761620444,control_after_2
adult,13807.617508614805,control_after_2
adult,13012.427363814153,control_after_2
adult,13732.898723696011,control_after_2
adult,14438.763229139922,control_after_2
adult,10056.08201400172,control_after_2
adult,14353.915518378362,control_after_2
adult,19429.791622620956,control_after_2
adult,14648.115439354053,control_after_2
adult,14622.909359674104,control_after_2
adult,13601.901844868002,control_after_2
adult,12012.371698912197,control_after_2
adult,15070.603792657199,control_after_2
adult,15552.079965832689,control_after_2
adult,15041.018755134577,control_after_2
adult,17077.3277352167,control_after_2
adult,14056.453818678297,control_after_2
adult,16281.94019465178,control_after_2
adult,13795.814908713355,control_after_2
adult,15009.401761242638,control_after_2
adult,14484.805079135358,control_after_2
adult,14426.591443212545,control_after_2
adult,11534.260779708411,control_after_2
adult,14467.363537060854,control_after_2
adult,17250.0086031136,control_after_2
adult,17834.694998462637,control_after_2
adult,15292.880217252809,control_after_2
adult,15764.473884730804,control_after_2
adult,15875.131402329453,control_after_2
adult,14554.896567211727,control_after_2
adult,8986.127477988242,control_after_2
adult,14880.092810764647,control_after_2
adult,14089.694308426415,control_after_2
adult,17721.55612894338,control_after_2
adult,18220.533588347862,control_after_2
adult,13732.590641243227,control_after_2
adult,11679.702000142172,control_after_2
adult,12863.543080601628,control_after_2
adult,13991.602822044197,control_after_2
adult,16107.612890186978,control_after_2
adult,17994.146724573224,control_after_2
adult,19256.80918701773,control_after_2
adult,16136.2787204995,control_after_2
adult,14098.353060342166,control_after_2
adult,13167.010295215723,control_after_2
adult,15522.685488924102,control_after_2
adult,14897.973923951033,control_after_2
adult,13259.597898574371,control_after_2
adult,17368.418923221085,control_after_2
adult,16259.74349705889,control_after_2
adult,15763.139464360975,control_after_2
adult,13406.776604015777,control_after_2
adult,14060.379988746248,control_after_2
adult,17078.660713752193,control_after_2
adult,17450.663044156452,control_after_2
adult,14122.69077879497,control_after_2
adult,15365.697018568719,control_after_2
adult,13774.587204101046,control_after_2
adult,13240.231517620634,control_after_2
adult,16908.44106039478,control_after_2
adult,15682.120121454773,control_after_2
adult,14371.098926992316,control_after_2
adult,13095.57631333122,control_after_2
adult,17776.93510172708,control_after_2
adult,12882.4650374167,control_after_2
adult,16909.741779253964,control_after_2
adult,13765.73911783863,control_after_2
adult,17993.59740301706,control_after_2
adult,13215.97909507381,control_after_2
adult,12498.434197306447,control_after_2
adult,18632.919761604433,control_after_2
adult,17214.092872516536,control_after_2
adult,13493.340256334885,control_after_2
adult,15663.236183214773,control_after_2
adult,12524.928725314576,control_after_2
adult,17300.38411566511,control_after_2
adult,14791.146523154934,control_after_2
adult,16771.24390476598,control_after_2
adult,16608.08455896093,control_after_2
adult,12746.721405961942,control_after_2
adult,14879.586635407237,control_after_2
adult,14894.297993060423,control_after_2
adult,14169.153346292267,control_after_2
adult,15525.820405394821,control_after_2
adult,17712.088231568647,control_after_2
adult,14619.237565481168,control_after_2
adult,15636.001183365895,control_after_2
adult,12653.80166847481,control_after_2
adult,14994.590032249695,control_after_2
adult,15173.331824001789,control_after_2
adult,14812.188665707241,control_after_2
adult,16281.309732622405,control_after_2
adult,11781.81760432021,control_after_2
adult,16053.200998565922,control_after_2
adult,17513.48115301196,control_after_2
adult,16140.366705169483,control_after_2
adult,14682.418356784514,control_after_2
adult,11753.314054492515,control_after_2
adult,13722.351613258897,control_after_2
adult,12958.933903530495,control_after_2
adult,15340.118037619957,control_after_2
adult,17107.150730921458,control_after_2
adult,15026.019539305018,control_after_2
adult,15011.54135196566,control_after_2
adult,14684.922981767697,control_after_2
adult,14647.038114647503,control_after_2
adult,16211.07148975788,control_after_2
adult,15748.253958068111,control_after_2
adult,14734.583042645003,control_after_2
adult,13020.819144202533,control_after_2
adult,16181.689852732803,control_after_2
adult,12211.364202092416,control_after_2
adult,12147.389147454563,control_after_2
adult,12359.414865914881,control_after_2
adult,13774.274382323008,control_after_2
adult,16653.427153004413,control_after_2
adult,14777.510621844141,control_after_2
adult,12993.18884605108,control_after_2
adult,15715.032436550007,control_after_2
adult,11978.072404965724,control_after_2
adult,18128.34624189464,control_after_2
adult,18258.664062413867,control_after_2
adult,16811.094912135177,control_after_2
adult,14635.898562643513,control_after_2
adult,15953.306427985124,control_after_2
adult,17134.42811490867,control_after_2
adult,16296.41437243967,control_after_2
adult,11687.27522637957,control_after_2
adult,12334.498889550838,control_after_2
adult,13676.165492420932,control_after_2
adult,14803.350046594045,control_after_2
adult,14148.830858138062,control_after_2
adult,15529.367067524972,control_after_2
adult,15862.63901327173,control_after_2
adult,13987.881725184754,control_after_2
adult,13348.203443185279,control_after_2
adult,19435.243300325168,control_after_2
adult,13707.532459649337,control_after_2
adult,12670.896928022605,control_after_2
adult,15154.206955299498,control_after_2
adult,14023.449003048363,control_after_2
adult,13569.54105414008,control_after_2
adult,14317.58725996487,control_after_2
adult,13729.25986477467,control_after_2
adult,16523.651579615078,control_after_2
adult,12432.851102782168,control_after_2
adult,17132.88179897079,control_after_2
adult,16037.096571184844,control_after_2
adult,15476.206087348768,control_after_2
adult,14036.285697678557,control_after_2
adult,14704.516786781081,control_after_2
adult,13289.861360135954,control_after_2
adult,15722.153477508824,control_after_2
adult,10988.820614781624,control_after_2
adult,16100.298349132992,control_after_2
adult,17199.99734563452,control_after_2
adult,12578.587399005975,control_after_2
adult,13334.293928744326,control_after_2
adult,14557.049977266468,control_after_2
adult,14597.684216371437,control_after_2
adult,17739.17265565686,control_after_2
adult,17056.44895883297,control_after_2
adult,15810.018492023486,control_after_2
adult,13699.984250633937,control_after_2
adult,12687.711453048605,control_after_2
adult,12805.402685867344,control_after_2
adult,16748.048614483487,control_after_2
adult,17171.425209951067,control_after_2
adult,14011.588588898487,control_after_2
adult,16230.42005886086,control_after_2
adult,15225.712724935533,control_after_2
adult,16842.528128334,control_after_2
adult,17339.648073268465,control_after_2
adult,15642.51367728234,control_after_2
adult,10213.964786610059,control_after_2
adult,16145.478669666154,control_after_2
adult,14253.38984511126,control_after_2
adult,17137.454985968532,control_after_2
adult,16414.588945072905,control_after_2
adult,16008.617931553155,control_after_2
adult,12656.297395547195,control_after_2
adult,18462.957106962524,control_after_2
adult,12221.153700570234,control_after_2
adult,17221.682887982057,control_after_2
adult,15487.093685036865,control_after_2
adult,12961.354674570059,control_after_2
adult,17772.00636953609,control_after_2
adult,15548.909399522312,control_after_2
adult,16100.995206936392,control_after_2
adult,12909.26610024935,control_after_2
adult,12736.133142203174,control_after_2
adult,14654.642475049346,control_after_2
adult,15074.07098261166,control_after_2
adult,15563.57183029047,control_after_2
adult,14618.268847668423,control_after_2
adult,15946.000892103957,control_after_2
adult,11253.16296308949,control_after_2
adult,16030.987036197595,control_after_2
adult,14252.84549419302,control_after_2
adult,16654.240417904282,control_after_2
adult,15807.801839806452,control_after_2
adult,14677.265578985933,control_after_2
adult,10784.062731409023,control_after_2
adult,11116.9147858961,control_after_2
adult,18428.13963528244,control_after_2
adult,15785.245619983954,control_after_2
adult,13983.51025703436,control_after_2
adult,13973.48027226656,control_after_2
adult,17717.335143365683,control_after_2
adult,10912.136035130874,control_after_2
adult,19354.204042426307,control_after_2
adult,14498.552031399404,control_after_2
adult,10771.650875650754,control_after_2
adult,18178.693810088713,control_after_2
adult,16171.975570236611,control_after_2
adult,13507.11738220141,control_after_2
adult,14801.03465175019,control_after_2
adult,14908.329034360953,control_after_2
adult,15287.81275120391,control_after_2
adult,14810.008713108933,control_after_2
adult,19772.987824767853,control_after_2
adult,13285.715371277447,control_after_2
adult,14595.502695112353,control_after_2
adult,12452.735916294121,control_after_2
adult,10982.337861059752,control_after_2
adult,13829.837039535128,control_after_2
adult,14872.283261609613,control_after_2
adult,12609.099140411705,control_after_2
adult,13415.24031471896,control_after_2
adult,12574.362753044712,control_after_2
adult,13413.192668789232,control_after_2
adult,14700.366630142884,control_after_2
adult,16039.553648018882,control_after_2
adult,15930.537789584065,control_after_2
adult,19263.09568692101,control_after_2
adult,16522.607769528928,control_after_2
adult,16998.076635013935,control_after_2
adult,15714.14601466887,control_after_2
adult,15230.300950556897,control_after_2
adult,15407.434491954366,control_after_2
adult,15138.255312775022,control_after_2
adult,13586.724838049975,control_after_2
adult,15617.200167595907,control_after_2
adult,15577.650736750613,control_after_2
adult,16348.198565587543,control_after_2
adult,16294.038150653527,control_after_2
adult,16023.570998783756,control_after_2
adult,15282.976499037159,control_after_2
adult,18144.490927884883,control_after_2
adult,13867.302202146555,control_after_2
adult,13748.170210337477,control_after_2
adult,17246.99115037805,control_after_2
adult,14601.197616346863,control_after_2
adult,12898.325513830996,control_after_2
adult,20822.298539255804,control_after_2
adult,13967.019516631306,control_after_2
adult,13268.252931632156,control_after_2
adult,13683.206412895906,control_after_2
adult,14881.851606030888,control_after_2
adult,13165.805143531743,control_after_2
adult,8751.157407406465,control_after_2
adult,12323.514227107482,control_after_2
adult,12553.473839131986,control_after_2
adult,16641.34047827289,control_after_2
adult,14082.424849076273,control_after_2
adult,14910.871064302128,control_after_2
adult,16630.233416070656,control_after_2
adult,15902.720914566551,control_after_2
adult,12320.253946524404,control_after_2
adult,17327.50189599447,control_after_2
adult,16251.27467782959,control_after_2
adult,13245.12801914543,control_after_2
adult,18736.526562662104,control_after_2
adult,15395.134353620171,control_after_2
adult,15884.379924526947,control_after_2
adult,16383.986422712775,control_after_2
adult,14410.482357797655,control_after_2
adult,14607.674095860699,control_after_2
adult,14139.982566191518,control_after_2
adult,13693.125587860597,control_after_2
adult,15957.280647976366,control_after_2
adult,15967.878560599014,control_after_2
adult,19777.283169557682,control_after_2
adult,21240.821911718172,control_after_2
adult,14929.252764291647,control_after_2
adult,17232.481473731837,control_after_2
adult,14838.4111641445,control_after_2
adult,17990.281901187926,control_after_2
adult,17021.63008082728,control_after_2
adult,13094.034724063538,control_after_2
adult,13558.650258804,control_after_2
adult,11251.05238348009,control_after_2
adult,14300.875317139908,control_after_2
adult,15855.137126574535,control_after_2
adult,16356.328000466823,control_after_2
adult,14352.81059869641,control_after_2
adult,14069.235949726743,control_after_2
adult,17005.339966545667,control_after_2
adult,12073.43550190241,control_after_2
adult,15149.71601296891,control_after_2
adult,15217.138518952906,control_after_2
adult,17495.832221204124,control_after_2
adult,16993.482936563945,control_after_2
adult,18392.67764689837,control_after_2
adult,15313.007963623893,control_after_2
adult,12391.844760372745,control_after_2
adult,16912.130224877375,control_after_2
adult,14531.736997404058,control_after_2
adult,12103.939102322238,control_after_2
adult,13677.409174244069,control_after_2
adult,17406.410392207854,control_after_2
adult,14272.642854566095,control_after_2
adult,14457.80616688479,control_after_2
adult,12467.768862888257,control_after_2
adult,16002.86629111732,control_after_2
adult,13775.344475197788,control_after_2
adult,15515.915389121888,control_after_2
adult,19703.245632426926,control_after_2
adult,15735.352193742376,control_after_2
adult,15916.977180637188,control_after_2
adult,12556.423698996241,control_after_2
adult,17110.856904705506,control_after_2
adult,15411.168992060533,control_after_2
adult,16136.597487206278,control_after_2
adult,12846.228350736033,control_after_2
adult,11336.967292813446,control_after_2
adult,12435.908411373435,control_after_2
adult,15398.333251537191,control_after_2
adult,17334.773496346086,control_after_2
adult,16696.922057568816,control_after_2
adult,14450.943233498509,control_after_2
adult,11716.583743988836,control_after_2
adult,19792.533467480516,control_after_2
adult,21302.22397801332,control_after_2
adult,14513.447893465294,control_after_2
adult,18163.00188004411,control_after_2
adult,14439.642047433323,control_after_2
adult,18246.038823700062,control_after_2
adult,17717.206278120593,control_after_2
adult,13486.16518692866,control_after_2
adult,11685.601807436595,control_after_2
adult,14926.39740638136,control_after_2
adult,13089.095183971891,control_after_2
adult,13668.757719066862,control_after_2
adult,13162.837720637366,control_after_2
adult,16859.411448524334,control_after_2
adult,15129.00259369895,control_after_2
adult,13850.520319839537,control_after_2
adult,18081.473228976844,control_after_2
adult,10948.543019900619,control_after_2
adult,15257.240978931946,control_after_2
adult,15590.063250001707,control_after_2
adult,13165.281050863097,control_after_2
adult,12836.502392346507,control_after_2
adult,13892.369124199768,control_after_2
adult,15772.980634901467,control_after_2
adult,18828.36999710197,control_after_2
adult,12476.36285700896,control_after_2
adult,13809.696658477496,control_after_2
adult,14416.434493052166,control_after_2
adult,15117.497654020615,control_after_2
adult,14535.44243353975,control_after_2
adult,13730.65226040706,control_after_2
adult,12518.246363603374,control_after_2
adult,14981.866968103448,control_after_2
adult,15439.862983535155,control_after_2
adult,14346.19033861406,control_after_2
adult,14947.47925149308,control_after_2
adult,14786.593839232602,control_after_2
adult,14517.814811239536,control_after_2
adult,13611.087556571114,control_after_2
adult,15040.01971670947,control_after_2
adult,14597.543304274976,control_after_2
adult,17783.071590395815,control_after_2
adult,14931.111523181924,control_after_2
adult,14567.049038676028,control_after_2
adult,16197.941580171519,control_after_2
adult,12489.41425574556,control_after_2
adult,19516.438500374414,control_after_2
adult,14448.971762006038,control_after_2
adult,11514.76823274594,control_after_2
adult,11706.211541451448,control_after_2
adult,13110.275157597735,control_after_2
adult,15084.806256166068,control_after_2
adult,15516.206831133455,control_after_2
adult,14708.661686845386,control_after_2
adult,14119.007368072815,control_after_2
adult,12829.749052580575,control_after_2
adult,15081.845784011344,control_after_2
adult,12085.927219470494,control_after_2
adult,14259.677405209979,control_after_2
adult,15095.978044592326,control_after_2
adult,15508.068220583382,control_after_2
adult,17245.393974956867,control_after_2
adult,15158.241961691578,control_after_2
adult,15608.857427328769,control_after_2
adult,16126.033429296538,control_after_2
adult,19840.325446940864,control_after_2
adult,12667.80703856322,control_after_2
adult,16542.983559564174,control_after_2
adult,16352.91229316116,control_after_2
adult,11798.927927364466,control_after_2
adult,15151.238422986875,control_after_2
adult,15456.116253535884,control_after_2
adult,15786.882927869492,control_after_2
adult,15296.817391939727,control_after_2
adult,14931.006402791949,control_after_2
adult,17284.157889849037,control_after_2
adult,13391.957772838465,control_after_2
adult,13487.763504407529,control_after_2
adult,13849.209692323975,control_after_2
adult,14949.916801680596,control_after_2
adult,14427.319878672039,control_after_2
adult,19487.71837289162,control_after_2
adult,16945.55346666792,control_after_2
adult,15288.4895725699,control_after_2
adult,13421.564827815062,control_after_2
adult,13931.789838938465,control_after_2
adult,14786.792794053144,control_after_2
adult,13829.814359734848,control_after_2
adult,15341.99946825868,control_after_2
adult,12626.339838329197,control_after_2
adult,15269.167394577737,control_after_2
adult,15352.051762871713,control_after_2
adult,17330.519948587254,control_after_2
adult,13867.324645631932,control_after_2
adult,15552.021420945865,control_after_2
adult,16688.786528604032,control_after_2
adult,17532.500484642092,control_after_2
adult,13753.645909560653,control_after_2
adult,13832.765010947816,control_after_2
adult,12547.565122574078,control_after_2
adult,14788.511641124758,control_after_2
adult,17314.114206291706,control_after_2
adult,13710.902371376085,control_after_2
adult,13388.420504057685,control_after_2
adult,15473.6916184548,control_after_2
adult,14539.28707218179,control_after_2
adult,14031.27564191988,control_after_2
adult,13719.34404338011,control_after_2
adult,17247.914146561176,control_after_2
adult,12903.710671776655,control_after_2
adult,12822.006389127459,control_after_2
adult,13703.526504897653,control_after_2
adult,15163.526499556454,control_after_2
adult,15688.022477560422,control_after_2
adult,12054.709576228495,control_after_2
adult,12926.127121249727,control_after_2
adult,12359.507906935381,control_after_2
adult,15160.681794469514,control_after_2
adult,15452.091364022237,control_after_2
adult,9445.289466485638,control_after_2
adult,15129.329260247177,control_after_2
adult,15104.049913613331,control_after_2
adult,9739.799206530912,control_after_2
adult,16897.46347244458,control_after_2
adult,15362.09172532092,control_after_2
adult,14771.810965696863,control_after_2
adult,15111.568291960304,control_after_2
adult,14172.48424734925,control_after_2
adult,13091.806780861314,control_after_2
adult,16049.56733502968,control_after_2
adult,18404.223103879067,control_after_2
adult,12932.794855553746,control_after_2
adult,16811.291581874215,control_after_2
adult,17071.727113141937,control_after_2
adult,16328.465183214601,control_after_2
adult,15371.735966497063,control_after_2
adult,14256.147964433534,control_after_2
adult,17807.524787496266,control_after_2
adult,12255.918829959712,control_after_2
adult,14834.98324232457,control_after_2
adult,14311.664623861705,control_after_2
adult,16789.650044984017,control_after_2
adult,16130.136367899628,control_after_2
adult,16423.810407565576,control_after_2
adult,16411.031179230922,control_after_2
adult,15443.681801537796,control_after_2
adult,13954.14922749102,control_after_2
adult,14751.811554073274,control_after_2
adult,11745.439032796257,control_after_2
adult,13892.521647414549,control_after_2
adult,15892.840361889492,control_after_2
adult,17082.597799644158,control_after_2
adult,15507.064577281431,control_after_2
adult,17245.486332979304,control_after_2
adult,13666.525640713333,control_after_2
adult,16995.42121406316,control_after_2
adult,17750.55609110412,control_after_2
adult,14943.108385072615,control_after_2
adult,17034.67809340891,control_after_2
adult,14839.863738180791,control_after_2
adult,15606.999944875542,control_after_2
adult,14359.064201106092,control_after_2
adult,14826.01699139165,control_after_2
adult,13370.918646067548,control_after_2
adult,16900.05757350007,control_after_2
adult,13940.059790456942,control_after_2
adult,14312.006066836204,control_after_2
adult,17303.61981536255,control_after_2
adult,18163.296551396586,control_after_2
